RA - Decimal,Dec - Decimal
83.91451776,-4.856066273
128.814808,-58.22473733
56.91520838,-23.87467549
304.230357,40.36507511
187.2279282,25.91285378
116.5675034,10.76825153
2.933419975,-35.13311999
356.0503272,-18.27694443
243.4621122,-11.83775153
213.016712,69.4325491
111.9348035,21.44532964
325.5029045,-23.26285973
25.62401456,20.26851673
136.9367089,10.66820195
154.4075083,-8.068913833
163.3730491,-20.13872855
166.8195391,-42.63867722
235.6596531,-37.42493774
251.9434143,5.24674415
65.47219116,-63.38638786
299.2762843,-58.90135175
65.15129052,15.09545339
264.5229818,-54.50043624
109.6396363,-39.21028338
247.6397857,20.47918561
281.4448664,74.08554826
245.1118961,-78.66749597
33.98453344,33.35889459
275.7043324,17.82661537
270.5960287,20.8336336
80.86600811,57.544399
226.5696536,54.55631834
212.0720935,49.45816648
56.12712462,-1.163088999
57.14782434,-37.62200108
99.13682319,38.44550935
201.6798658,-12.70766637
138.6020265,-43.22748597
163.1285252,-57.24040373
260.8169788,-47.46819849
157.7689251,82.5586821
94.92833249,-7.822902656
173.9816022,-47.64163913
98.0890755,-37.69672151
234.1232291,10.01015484
286.8255521,36.10015535
42.25619678,-62.80652389
234.4566589,40.35343376
176.731762,55.62819107
139.5244644,-51.05085618
138.5749606,-55.56963017
175.1961117,21.35272988
46.63955703,-6.088545405
25.53592626,-32.32702395
355.6159287,-15.44802307
208.0202601,-52.8115271
333.2935217,86.10799392
99.44840878,-32.33973347
284.7739133,13.62224236
152.1781286,-65.81547546
102.8876982,21.76114629
123.8163738,-62.91564272
98.80025991,28.02231424
101.8391652,-37.92969567
33.22695618,-30.72382571
341.8880151,-19.61337832
149.5557315,12.4448018
318.2627854,-39.42492249
22.5254231,47.0072739
284.939518,26.23040242
113.4020066,15.82666081
245.452967,69.10939131
66.3542367,22.20000162
180.2131662,-19.65897955
331.2520768,62.78566908
3.041604189,-17.93824981
304.8483501,-19.11852685
153.3451851,-51.23296954
138.9574259,56.74140943
326.5181812,22.94887869
223.5838697,-24.64220821
255.4015067,33.56827016
31.28093428,77.28134006
148.9291749,49.81984468
37.87540024,2.267183373
300.3689339,64.82097076
65.16802074,65.1404422
129.4673007,-26.25499944
190.3164617,-13.01389817
270.7704963,-8.180352576
157.2190709,-64.17228106
246.9889382,-64.05794224
331.1975915,0.906346372
176.4332027,-45.69013155
101.7128863,-14.42597338
178.677244,-25.71388524
228.6214957,29.16429527
16.42064696,21.47318024
72.00114009,56.75717805
37.91888293,-79.10940988
144.5907348,40.23979271
278.4906893,-33.01656126
284.2568128,32.90131138
29.90848865,64.62159891
299.0593826,11.42372031
283.6964157,-87.60584539
255.7864631,-53.23693851
91.92349444,-19.16586534
131.8124369,-1.897039056
274.7945037,24.44605707
125.5185481,-73.39997981
263.7482473,61.87454176
249.5018777,56.01555784
211.9823167,43.85445165
60.38352978,-1.549661203
76.95166343,20.41837798
105.9888135,-43.60803378
111.1827255,-31.80890625
289.635403,1.085137262
24.62882395,73.040037
138.4508894,43.21782798
71.08825801,-59.73273262
85.56331261,-34.66781534
289.4541649,11.59542315
2.50907288,-82.22404683
66.52629549,31.43890881
79.99593146,-12.31558493
323.0244826,-41.17931228
35.48595159,0.395674681
109.7136382,-26.58585606
260.8399619,-28.14283212
314.5681226,22.32590662
116.0288133,25.78415999
184.9529606,48.98414366
63.38791666,7.71609845
86.92878364,13.8995956
37.0415806,29.66932759
88.70871597,-52.63548127
139.3548784,-74.89431961
327.7273481,-82.71890139
336.1536898,-72.25541514
129.7829369,-22.66185547
34.73747275,28.64267641
321.8390244,37.116796
39.35161679,-52.54303144
346.9136117,46.38723125
75.67916031,-71.31429904
135.4356685,-52.18868503
40.17114221,27.06094957
152.524528,-12.8159226
295.1807612,-16.2932719
70.72641614,43.3651332
101.4974756,-14.79612596
70.69343346,-50.48133532
299.9639874,-34.69780102
50.80498488,49.21326738
330.9707401,63.11991956
46.06882069,-7.600854776
91.85583333,-6.007777778
103.9455295,-22.94144078
121.9410659,21.58181457
358.1546058,10.94728623
293.95,25.21666667
174.075,-61.615
126.2655999,-24.04620726
325.5643781,5.680137929
305.7945573,5.342978963
304.1961928,24.6711011
86.61405404,-46.59718022
133.4608157,-47.52068985
355.1589541,-32.07312439
139.237817,-39.40153511
287.470284,-68.42445038
315.7414655,-38.63144725
145.1773852,-57.98351264
175.6181737,66.74490615
17.66383641,68.77862183
34.8199872,47.3799759
321.7150877,48.83516636
84.43590781,-28.68969002
108.0658713,-40.49881431
123.0530078,17.64764337
132.3405301,-3.443022815
26.41148801,-25.05261174
222.3293804,-14.14902128
295.6417012,11.82658397
250.3232733,31.6020319
183.5112394,-45.72391614
190.7094399,-63.05862453
336.2348836,-57.79745132
262.5991541,-1.062913389
185.8975869,-35.41267704
342.5950626,-80.12384536
162.3142921,10.5452016
223.9362886,-33.85578039
201.3080264,-64.48514744
117.2570657,-24.91224191
69.30697538,0.998313436
317.1401024,-21.19367372
176.9787338,8.245894546
318.9368437,-15.17150598
124.9540157,-71.5149106
245.6166477,-49.57235387
53.10941191,46.05686192
97.20672161,-7.034651523
168.9661693,13.30755869
213.7118656,10.10060734
302.7997437,-36.10120932
193.9880609,-56.83580332
139.3549,-74.894325
258.6632184,14.39000223
276.8021155,0.196105089
73.69909058,7.779098962
73.34488641,2.508225117
79.79674918,2.595802042
128.1770663,20.44116405
83.5698969,3.76690949
14.00620279,-11.26652745
93.85471403,16.14316807
123.2032829,68.47407567
155.8720669,-38.00983712
132.6450673,-66.79298236
60.93584712,5.435618603
10.27993463,39.4586635
199.3151176,13.67575013
198.5453993,-19.93094727
297.9608773,-39.87436785
235.4475601,12.847526
201.697,-47.47947222
297.0049865,-56.36261299
179.9065922,-78.22181924
99.70491947,39.90256029
300.4685902,-66.94396486
216.2026063,-24.80630806
64.81956801,-44.26791409
95.44221059,53.45217778
334.2001934,-12.83143535
253.2419077,31.70167079
313.4174371,-39.80986622
101.7062888,57.16917709
45.67619892,-7.685479247
327.5362496,17.28584969
293.6719244,42.41251097
56.41851253,6.049996745
108.8377824,-30.68644764
127.8988784,18.09442128
228.7973249,4.939343976
121.8251676,-20.55434349
335.0496596,-7.821103941
83.17229318,-1.59182707
83.38103017,-1.156072085
26.41152687,-25.05261516
26.49691812,-5.733298317
42.32316615,17.46431264
143.9145909,35.81013446
175.2625664,34.20163401
275.7211487,-36.66955548
270.7129099,-24.28246523
288.1696334,-7.939518068
258.1158478,10.5851508
161.5689461,-64.51456122
182.0612716,-48.69250898
80.44268333,-24.77297778
87.84159917,-7.51800219
83.24820392,-64.22751775
16.82777175,-61.77528994
43.4275535,38.337487
108.5836003,3.111410174
333.1992673,34.60459009
93.21275885,65.71842245
355.3937039,-18.02707378
21.5635946,19.1723485
91.64623986,38.4826481
179.9871365,3.655206701
64.90293753,21.77349351
71.50724987,11.7055891
284.0706268,-42.71067248
119.2408379,-43.50040315
120.0489144,73.91791917
187.4887746,58.40573059
113.7866719,30.96092499
350.4788525,31.81247681
138.8077165,14.94151114
354.7847164,50.47173134
7.9429864,54.5223119
192.3071853,83.41287991
30.31134445,-30.0018292
145.9329422,14.02170635
300.0137851,17.51650545
281.0957658,39.61279214
172.2671772,39.33697187
93.91889056,59.99896372
94.71076094,-9.390019655
161.4662274,30.68230946
264.1568935,48.58562967
122.887518,-7.772537451
172.2671748,39.33697553
200.7546442,-17.73527433
253.8423661,18.43321274
92.49588636,58.9356947
50.30676488,21.14707247
36.22462643,-60.31194918
110.8707998,-27.83429473
112.4831534,49.67246155
260.0409626,25.53759289
281.5926988,75.4339544
38.03926154,-1.034895685
333.0083991,60.75909625
130.2544595,45.83400497
234.7273225,-19.30187757
224.4707614,-76.66265627
116.0174016,50.43380081
174.6150303,8.134296206
269.7720073,-30.25302192
299.0052559,16.63478785
268.8549519,26.04999169
141.0384408,-80.7868777
221.3222331,-62.87565015
274.2813851,-56.02334933
111.2424155,11.66952342
12.6816844,64.24757843
91.66140354,-4.1938328
116.3954964,-34.17257879
346.1651161,-53.96490697
69.77566282,7.870988407
118.9162279,19.88396852
321.0399726,-20.85187087
281.585879,-22.39217392
185.7059667,-57.67612944
110.1616906,-52.08592187
168.1377774,-49.10096879
307.060761,81.42270835
194.9794656,66.59726979
277.4207489,-1.985307392
129.7830901,-22.66160375
335.1149017,5.789499085
5.149422762,8.190272641
8.147856771,20.29431801
142.8850435,35.10327202
273.8037754,-20.72827425
247.4263631,-46.24323111
231.1875356,-39.71026455
311.8893896,80.55225911
79.75011874,33.74839928
332.4820884,-34.01496708
275.0366318,-15.83169673
289.0905923,-45.46603274
238.4746437,-24.53315922
230.4523977,32.93369283
75.7028598,-49.15140408
181.1620208,-68.32891092
205.5045206,-58.78707967
38.94506408,34.68754466
246.0053775,-39.19298184
217.5873065,-49.51903199
332.7912188,50.82341234
6.197935626,61.83105617
285.0569938,50.53346251
42.47575912,-27.94197874
65.64559802,25.62931358
242.4604216,-3.466755443
58.99239776,47.87141528
71.10761898,11.14613825
321.9169047,27.60859224
101.719475,-51.26566657
324.0104008,45.37459144
286.2298593,53.39665358
278.4862272,52.35351575
103.2710352,59.44854219
238.6577093,43.13856495
60.65310477,0.268921824
65.16255535,-20.63962068
83.86304364,24.03959019
11.6372974,15.47550841
158.8035454,-39.56258904
188.4121649,33.24758306
259.7,-42.91666667
284.1686936,-37.34324839
242.0316154,-26.32667457
309.8180114,-14.95477306
308.4877121,13.02723085
284.5614509,17.36091544
96.36929698,-69.6902988
10.6182161,-65.46803034
319.4886956,-17.98514077
94.27758501,9.942393292
347.50609,9.822080686
171.009696,1.407764015
277.7701728,-32.98909825
224.0718801,-52.80954948
121.1960619,79.47961694
219.7092687,44.40449941
62.70775162,26.48095383
253.7298758,20.95849144
15.70495738,-46.39731037
318.3222384,-27.61933674
249.0571718,52.92442166
74.96025404,-10.26328343
106.6698613,-11.294011
110.8828964,-32.20206227
247.9240397,-41.81714711
297.6949314,-10.76350978
236.523487,-1.804188286
247.1415858,0.664999634
279.1159775,9.122491129
260.1648647,32.46774371
245.6217438,33.70347663
257.0086045,35.93518796
139.3219378,-68.68963317
260.5244815,-70.12320861
334.5650561,-53.62707402
170.8392,-64.9547
57.30724291,70.87105172
297.3554181,-72.50337903
142.1666202,45.60148202
115.3158874,-38.53353138
230.2583164,0.715335251
283.0684522,21.4251405
143.0803227,-40.64933567
28.3222684,40.72979271
216.614022,19.22690195
286.2403039,-4.031428535
67.65567747,13.72440279
112.273731,-38.81206439
102.8624229,-70.96340992
214.8178319,13.00430163
65.44853507,60.73562517
260.9196564,37.14678571
294.8603681,42.8182727
64.80505551,50.04870699
244.313968,59.7550152
202.1128632,59.94578626
88.9548708,20.17519177
97.825,5.916666667
97.8,6
102.0708333,41.07833333
342.7589968,-39.15683539
141.9449164,-6.0711895
285.7270877,-3.698968911
69.18996363,-62.07716594
40.63944368,-50.8002934
84.66666667,-69.09666667
244.7083333,-57.935
264.3279652,-42.99656099
310.5525994,50.34001205
23.99570812,-15.40018213
238.4827668,-23.97809783
81.79205968,17.96220754
2.893419922,-27.79972174
168.4398049,0.069502498
98.45616771,-36.23202587
84.6586879,30.49241816
82.54250897,63.06722148
293.712202,29.46297155
176.8297598,-57.69650025
312.3257145,-68.77651987
301.3869974,61.99541827
15.76057327,-4.836599509
11.32155496,55.22139727
321.942256,66.8090946
67.27885746,-13.04836999
154.1697395,13.72833839
189.4261637,-27.13888487
250.95,-41.11666667
246.1657241,-29.70465814
275.5362518,23.28517545
279.1556015,33.46903755
97.95860172,-8.158222769
236.0183302,-15.67283478
262.2068942,0.330624556
274.7897361,7.2597682
11.94188655,74.84757087
166.2258127,-35.80466906
246.132318,-37.56604587
7.110509297,-39.91500347
21.16994527,-41.49254677
118.2646117,-36.3637676
217.1738392,-6.900526406
309.4546653,11.37767261
9.791222868,49.35458859
134.1707445,-85.6631523
353.3670585,22.49877627
137.0002084,29.65423503
126.4662957,-42.15307426
317.1951809,-88.95650325
35.50638232,-10.77753341
35.55164973,0.884855406
167.1832959,-28.08065215
332.6561753,-11.5649376
191.893103,66.79030493
30.79854174,0.128507838
234.7061305,-52.37269795
205.7654671,3.537900299
127.8788496,-19.57746247
243.0304849,-8.547581294
238.9482823,37.94695547
279.8964943,-43.18588136
279.1628137,6.671804574
344.8643906,0.962923931
107.848399,0.301928702
19.15120104,-2.50036933
9.981548804,21.43849721
29.94249957,-20.82453717
66.76221575,80.8241613
268.7964707,72.00512416
77.33185677,9.829582353
110.7529057,-31.92377842
333.5781262,-27.76690988
206.855798,-17.85984247
239.645277,-24.8314884
291.3735788,-23.96245489
257.4497927,-10.5233015
289.4318138,23.02553887
250.7053302,39.77735003
227.8165974,-55.34603132
344.2687573,48.68406701
148.126839,-8.105009967
9.338413454,35.39950302
219.3339864,-46.13343919
315.2955324,46.15577561
234.0504156,-44.39682719
41.0214966,44.29704134
62.32431706,-16.38585423
103.6027075,-1.126961172
134.2358238,32.91042908
187.7523351,24.56716839
179.563437,-56.31730997
84.95766556,-32.62921558
225.7469801,-32.64329327
14.45896456,28.99221621
342.442978,55.90277524
187.093607,-39.04118767
281.2381318,-39.68618802
269.1989338,-4.081820429
129.8493576,-53.43975958
349.8741959,48.62532263
307.8284001,49.22029537
101.1894169,28.97093573
113.4626752,-36.33839085
133.9814455,11.62602749
161.716893,-17.29687112
238.644218,20.31096974
283.7174066,41.60272038
146.5859587,-76.7761183
244.1803201,-53.81111335
244.8235275,-42.67397261
101.5588764,59.44167177
241.5819925,67.81013459
62.59383358,-6.923852293
112.951684,17.08604707
329.0948777,-37.25365534
200.1576068,-52.74782485
50.08227633,77.73475677
70.01425722,12.19761198
193.8309715,-42.91573503
118.6779084,47.56459468
206.9105787,-50.32068765
276.7250488,-48.11723725
109.0606392,-15.58568679
135.6844426,24.45289376
165.0612673,45.52627562
107.5805024,-27.49151763
324.4392919,19.3186067
163.432134,-2.129202656
73.79666886,-74.93685462
104.1436404,-79.42019246
78.09349038,73.94667728
57.08673757,23.42125018
44.34902559,-23.86216445
13.74210871,23.62832775
224.1921427,-11.40969827
231.8255425,-36.76755903
253.507656,-41.80639105
231.5724336,34.3359944
82.53375,-47.07583333
79.84223086,-50.60596607
159.3627841,-58.73333759
39.70413538,21.96140202
273.9727372,-44.20644194
294.393388,-14.30180315
290.1486925,0.892162116
87.5699437,-79.3613613
128.6507453,65.14514135
211.6784307,-9.313516581
243.3142876,5.021090913
82.5394995,-47.07765361
130.3313101,-78.96336176
67.66203826,15.69187849
191.002213,-28.32395737
142.9011189,-73.08091176
13.75129704,-69.52708402
86.85914854,17.72914299
16.42379567,21.4654485
299.3077818,40.36782536
204.8768682,52.92120694
80.06111794,41.08626679
83.21422049,-38.51336639
282.210384,-43.68005492
129.3284728,-62.85346452
174.391618,-47.7472873
275.9018707,-75.04427558
131.6272785,-45.91250344
337.4707397,78.82428617
86.47518846,49.82629167
184.708272,75.16056041
56.20089642,24.28947052
82.81054929,3.292131361
91.6337357,-23.11085092
104.3912959,-24.63083205
344.3665851,20.7688284
137.398209,-8.787646672
158.0490574,14.13726985
142.5212913,-51.51716171
63.70227702,-62.19181157
229.7047624,-60.49633176
327.7273038,-82.71890773
53.03586703,48.02347749
278.472864,-24.03228399
313.3273727,45.18168126
273.3029126,-41.33611101
69.83212801,-14.35918998
118.5458712,-35.8772846
132.4131601,-40.32015771
310.082615,-33.43184728
73.02174949,63.50542466
93.93735405,12.5510682
144.3027164,-53.66850944
139.1723628,-8.744755915
187.3626738,24.10892474
278.2081576,30.55420792
130.5674738,-48.09909052
336.5034931,70.77090563
321.3206565,-3.556748993
210.5949239,-27.42977756
252.5807537,7.247683466
140.4303609,56.69921867
46.36120079,25.25517381
346.2907785,-7.693801472
182.7659995,-23.60242281
240.0817119,-16.53348564
303.3078013,-1.009381232
313.4745476,33.43788984
141.7763087,-71.60189381
311.5836137,-39.1992676
178.2272748,-33.9079757
67.50137329,83.34037409
42.66836306,-35.67585078
334.4608089,-77.51155533
242.7063656,75.87755961
337.1633764,-39.13179181
273.5662522,-21.71316348
130.5791336,-53.10005599
58.17355547,-5.361203046
49.44730292,44.02502318
107.0918299,15.93067653
321.0478827,-12.87810993
36.20440342,10.61056275
161.6053217,14.19464677
142.4771033,-26.58961347
82.31875033,25.15021614
92.2411253,-22.4273912
13.16927054,-24.00584224
174.6667413,-13.20193791
188.4447829,-9.45207709
197.4970363,17.52951245
314.2251094,-9.697544718
244.9797589,39.70858297
259.7659897,-46.6362337
49.5934454,0.930289686
251.6998219,-39.37696059
235.7115034,52.36090123
64.85873856,21.14230861
74.10078044,-5.171352213
354.4866771,18.40066567
286.104406,-31.04707945
44.95745445,47.22071025
149.9653634,56.81180673
302.9498908,26.80899266
59.11954549,35.08089859
79.41767343,-13.51982543
154.0601249,29.31047477
272.667915,3.324258194
248.5806073,-70.98810308
46.53266324,79.4185337
74.34310693,17.15366157
87.40226063,-14.48366636
356.985592,-2.761598758
189.7804316,21.06258409
254.2965627,-33.25949281
292.4674443,-26.98560836
287.06959,-19.29028869
295.8897822,-15.47002115
26.52485713,-50.81625529
352.0157723,-87.48221387
232.8784188,-73.38959282
272.6089632,-62.00223869
283.1134547,-46.59512121
91.97025039,-42.15404133
161.602275,18.89152107
23.23348482,-36.86522678
78.68353751,5.156148573
329.8246327,-38.39509572
21.67366274,19.24042656
204.2957853,71.24225152
50.35001817,-23.63515357
116.5091284,-6.772513222
233.2414069,-1.186400326
242.4691249,-33.5458046
295.9288179,25.77189751
120.6865873,-41.3098211
182.2274539,-41.23160299
227.9903139,-48.74368488
34.24601341,-6.422117058
233.2300823,-16.85284641
45.56437203,-71.90245505
5.162676789,-69.62491815
108.3474983,51.42874713
189.0977755,59.48693688
58.17354167,-5.36125
71.90121567,-16.93445609
77.02760506,24.26516723
126.6830848,12.65461295
11.54898237,-22.52210351
15.70457035,31.80426344
263.7,-32.56666667
243.9052932,-8.369439441
144.506051,-43.19093488
160.9833333,-59.55
173.7368793,-49.13648407
186.8703258,-58.9917665
211.3328243,-76.79675566
218.9041667,-56.61833333
248.9367468,-65.49540216
217.5359543,-45.32135682
312.7531595,-37.91333244
94.55720172,-19.9669724
15.61013985,-31.55200306
17.09252402,5.649840357
206.7490619,38.54269631
244.88641,-30.90671248
299.6582548,30.98366221
356.7579912,57.45135772
51.07698789,24.72409484
156.0358506,33.71852977
344.8989915,-29.46231257
62.29152661,19.60921631
11.75604622,11.9738363
325.7769614,41.15497172
21.71485431,-13.05651038
327.6965224,-69.629379
316.6063313,-41.38596679
160.7578393,26.32556396
314.6080569,10.83928503
48.9902833,-77.38845476
229.0958777,-22.3994136
67.05529883,83.80778967
302.6397378,26.90416757
126.8198147,-70.09348269
271.9514168,-17.15415812
301.0346461,7.277964031
284.8491751,-12.84051775
121.2654552,-53.10791973
157.4234569,84.25193024
89.08726461,-31.38243762
30.11176128,-8.523873602
185.0819891,26.61948146
278.1805117,-14.86566199
288.3146787,-12.28258339
252.8538688,1.215947408
230.0356614,29.61620655
160.6690265,-59.21575776
8.921566753,-48.00090805
341.4199366,-46.54733699
353.4882784,31.32527864
165.8119975,-11.30346652
70.76651274,-70.93103186
61.09029211,24.10601748
224.3885492,0.167612303
296.5050891,-31.90855818
350.6355527,60.13348443
285.1810657,55.65829993
225.7752279,35.20579517
326.8553922,60.69268865
66.82271425,22.99632941
261.7047014,20.08097524
123.3926949,-50.19607402
346.2175866,-68.82022643
336.7721252,65.13226627
79.01722802,11.34135527
81.94003486,15.87405315
42.87327576,15.08206772
30.74149131,33.28414078
267.5953844,29.3221408
275.8701094,-36.23799003
289.9139512,12.37467773
27.99716535,55.14738384
332.6616184,70.13257368
73.76305627,55.25912583
249.047586,52.90004628
50.5495563,27.60755307
87.62045258,14.30560674
99.14720707,-5.211139027
126.6748027,-12.53460281
249.0940119,-42.85886377
265.7129062,-36.9455612
225.3326092,-2.754921114
298.6294696,24.31936606
25.62214534,-53.74083088
160.0476992,-65.10020568
150.1824947,-82.21467022
233.1529211,-19.67045721
95.15099999,-34.14414312
322.7470469,60.45943188
71.03325763,-18.66658653
178.9188927,15.64682126
111.4087421,-79.09418847
351.6523335,-52.72157604
185.2120115,57.86411852
90.31790707,-33.91183412
237.2366533,-3.818511069
0.333832798,-50.33737365
84.26556454,17.04032834
82.78178297,-20.86365786
314.8557658,59.43859938
259.2651896,-32.66284014
240.1984697,-8.411358198
333.5751359,-21.07456784
335.8785377,-24.76266292
203.2151763,-15.36301348
333.4551686,45.44060968
265.4921007,72.15689907
55.15972099,-5.210713534
83.75419308,-6.009269752
2.509177686,11.14581275
328.1246529,28.79354213
154.531622,-28.99199848
175.3324649,-43.09566445
258.8302018,-33.54841869
239.3107131,14.41448106
187.9180421,-59.42392288
197.0298033,-65.30602212
236.9710538,-65.44228017
230.655715,39.58146239
67.13384075,1.380824651
213.8503539,-18.20069109
138.2317961,-59.4139286
329.2348826,12.076489
94.25513163,-37.73744479
299.4393567,16.78915955
289.3009668,-66.66105392
254.5747525,-50.64118466
39.00019973,-7.831597195
24.2746608,12.14174032
263.6931261,-11.24199871
127.2697967,-47.92892255
24.53152862,57.97763075
159.7735659,53.66829962
349.5411861,-40.82436205
1.424842721,13.39626667
230.2817055,-5.824850593
96.8149631,0.275999415
292.8305468,50.30670529
96.60765047,56.28509906
258.1357545,62.87433155
125.9520912,53.21971399
56.98350299,-30.16788352
122.6659408,-13.79920517
265.4942987,15.95243271
313.9107065,12.56857248
246.3507007,37.39404993
49.44234692,-62.57532062
171.647576,-61.11516576
124.8845402,75.75690773
8.421007529,-29.55827779
135.3369444,-41.86425485
330.5190527,58.00036349
80.70963875,41.02926205
111.9964987,-29.15590038
345.3307707,-28.85396108
95.65948307,-69.98404325
88.71867465,-39.95785635
96.8352087,2.908291022
330.8185751,-6.522409659
192.4373309,-71.9862403
145.9259768,-53.89128093
65.04796743,50.92093643
283.8791896,-16.37663707
156.7038407,-54.87730255
314.5811248,44.47165713
17.85654578,64.20267817
351.2118007,32.38488054
143.6360307,-5.914947352
172.6209499,18.40980724
348.9072423,70.88808128
305.0250364,68.88031683
95.35298374,-11.77323826
97.14203129,30.49303171
348.8927398,-3.496378973
44.92150003,-2.464957504
180.1852548,-10.4461264
183.0387097,20.54206343
239.2254693,-33.96425956
286.6572262,28.62859282
146.6265447,-44.75505803
219.0792925,-46.24545048
243.6702232,33.85861281
106.5482968,34.47396847
284.3191236,2.535347498
67.53582396,15.63783872
82.06389523,-37.23076282
36.86571346,31.80128016
56.23540448,0.296721715
98.40068647,14.15516602
357.990997,2.930385884
313.0362236,-5.507062257
54.96300617,3.0568651
92.39384881,-14.58461658
2.260102601,18.21196402
205.2310849,-85.78604501
273.9115718,42.15934554
350.20649,30.41492301
179.4166978,-62.44874783
186.7153849,-32.8301281
265.618177,24.56405727
250.4737482,-19.92436606
33.56059747,-67.84143835
178.0428328,-56.98774012
69.9918214,53.4732275
351.7538058,87.30750845
134.1560307,64.60385524
111.7478445,-23.08602332
115.5134061,14.20850549
343.6894587,-16.27195846
141.9449333,-6.071213889
144.1785509,31.16173343
156.4344618,-7.059823226
157.397426,-30.60706177
235.6858552,26.29555742
305.5142948,24.44609796
286.2411442,31.74407051
143.4355708,-49.00507077
147.7315926,-62.74511583
215.0404227,-43.05884322
359.2853016,55.70570434
260.4317308,39.97462745
153.8814969,-43.11236908
162.8488431,59.32012138
17.45500414,19.65840816
138.1271784,-43.61326031
70.02833967,-24.48236871
16.98821923,20.739086
353.6564022,40.23643874
29.91172911,-42.03053187
323.3479736,-44.84870777
17.92250807,65.01885073
197.1352767,-8.984383689
292.3423078,14.5960171
337.1569604,-67.48906139
16.52145319,-9.839355006
157.3707226,-29.66383157
256.575196,22.08415369
14.19571525,60.36283867
283.864423,6.615319425
0.404230532,61.22279928
326.6337371,-11.36595815
206.1242792,-16.17907327
48.10985459,6.660880479
64.99043565,14.03520541
215.5821686,-34.78679247
272.4958473,36.46627453
235.8205285,-84.465275
178.7630519,8.4439449
291.5798225,-21.77669179
289.1292992,4.834792301
348.3207283,57.16835459
55.28273702,37.58020247
126.6154395,27.89358348
9.336331667,-24.76727342
12.00442267,-21.72252771
12.47152921,27.71028686
44.80282616,21.34007278
180.4144277,36.04207454
207.1613949,31.19020564
255.6570417,-26.26794444
298.0066405,24.99215906
72.7305285,-53.46145279
117.2780284,-56.41036332
8.615965423,-52.37309166
166.7077958,-70.87794194
242.3272721,-57.93431116
206.4846609,-12.42653544
113.2986069,3.29038023
288.8337101,15.08365093
305.5223472,45.79499237
52.21801736,49.84838925
112.3277833,-1.905326991
114.6369322,35.04855345
125.3384259,-20.07906646
34.53137591,19.90115881
171.4015508,16.45653704
140.4624486,-42.19486048
359.8662332,-29.48516476
190.4879901,6.806616474
283.4314968,36.9717192
97.82638252,-51.82595749
337.2832598,9.129034753
276.255948,-30.75656366
235.9970818,32.51580609
213.3183742,-53.66566161
52.40011522,-12.67473551
226.3576443,48.15097063
230.8009619,30.2882117
72.30352798,31.43737357
124.5724809,-35.45170186
33.92823592,25.04304519
141.3501467,-5.117392575
289.9166465,-35.42145576
290.1589496,-22.40254603
6.065220001,52.01991611
321.331454,46.71434005
53.99027862,-11.19378474
92.54334684,-40.35378923
24.71578546,-21.27538502
158.3787975,34.98869588
157.7493215,-13.58847094
205.2597776,22.49577068
204.8942339,10.74627297
262.8389043,2.724512084
236.3478266,5.447319329
304.6193962,36.99980284
161.6931046,-49.41989514
327.0656294,-47.3036167
87.40226437,-14.48366566
173.0683515,-29.26102055
321.756761,-42.54793317
115.3016593,48.1315347
75.9719662,-24.3881463
87.74212508,27.96786245
108.7131725,-27.03799405
15.32614783,-38.9165287
332.3067456,33.17235493
151.7895794,-17.14173182
188.3927449,-12.83020281
273.9192256,-63.05536698
104.6495763,-25.41415133
309.2694711,26.4619445
171.0463639,-72.25660789
293.3400903,-45.27178083
43.98716979,61.5211381
110.2428538,-14.36048847
333.4351387,-25.18090294
117.3975072,-33.28894864
115.7999297,-36.05008921
316.1443792,5.502861125
281.2008343,37.59459906
1.172117166,-71.43689031
311.9553611,47.8318682
81.25726762,-10.32888523
88.09288246,14.17178632
239.7404724,36.64375862
20.9192367,37.71494677
344.0984554,41.6038745
282.395813,-43.43409605
203.530441,55.34843431
56.13101357,36.46009384
120.1971143,17.30870231
127.6192134,-32.15928038
196.6461733,-41.58844325
59.87555421,-12.57442559
35.24250938,50.15149417
1.610574406,64.19615809
25.58552537,68.04302516
13.72137467,83.70741106
260.0880013,46.24077749
61.40598258,-27.65180623
126.6133677,-3.987477755
180.4083333,36.04388889
278.3463781,-38.72598356
132.9021507,-57.63357511
230.8445483,-59.3204858
305.6145907,-42.04956506
357.2090401,62.21451571
102.2405737,-15.14472689
291.5551928,20.09773317
83.47619669,14.30557962
137.4850397,-30.3654008
12.35673689,-13.56126908
330.7360862,44.64986136
7.921487301,52.83952711
330.2708977,0.604716297
351.3311043,-56.84898332
80.09421166,62.65371112
98.09637126,-5.868816718
117.5440701,-9.183441018
95.73263742,-56.36996798
330.2722985,13.11983719
162.4875782,-34.05818072
352.4220833,49.17
351.8192853,70.35978237
310.7959166,66.65744634
18.07007229,79.67396401
88.075,32.55333333
95.98296278,-25.57762252
116.1423714,-24.67408177
320.752059,-22.66905062
347.0877317,-28.82369329
194.0017986,38.31485231
200.0789631,40.15054748
236.6842387,-34.68245181
268.3477972,-34.89512144
265.2439447,-32.21446304
119.4454772,-60.30306989
179.6985788,-64.33955873
223.3065465,-73.19007258
211.8625,-48.34333333
222.3293785,-14.14902565
183.5112424,-45.72391865
106.0218628,-5.323976918
204.9522834,-40.05170735
229.7348995,-40.78822232
123.2869587,29.65654935
100.0120499,-80.81359421
45.59382383,4.35288616
117.9292718,-21.17365915
23.65741178,-15.67636059
